# ---------------------------------- WARNING ----------------------------------------,,,,,
# Some of the data that you have obtained from this U.S. Geological Survey database may not ,,,,,
# have received Director's approval.  Any such data values are qualified as provisional and ,,,,,
# are subject to revision.  Provisional data are released on the condition that neither the ,,,,,
# USGS nor the United States Government may be held liable for any damages resulting from its use.,,,,,
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.,,,,,
#,,,,,
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,,,
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals,,,,,
#,,,,,
# Contact:   gs-w_support_nwisweb@usgs.gov,,,,,
# retrieved: 2024-04-15 13:57:36 -04:00,(nadww01),,,,
#,,,,,
# Data-value grade codes included in this output:,,,,,
#    91    IV verification DV <= 1 percent diff,,,,,
#,,,,,
# Data for the following 1 site(s) are contained in this file,,,,,
#    USGS 15955000 CANNING R AB STAINES R NR DEADHORSE AK,,,,,
# -----------------------------------------------------------------------------------,,,,,
#,,,,,
# TS_ID - An internal number representing a time series.,,,,,
#,,,,,
# Data provided for site 15955000,,,,,
#    TS_ID       Parameter Description,,,,,
"#    210605      00060     Discharge, cubic feet per second",,,,,
#,,,,,
# Data-value qualification codes included in this output:,,,,,
#     A  Approved for publication -- Processing and review completed.,,,,,
#,,,,,
agency_cd,site_no,datetime,tz_cd,210605_00060,210605_00060_cd
USGS,15955000,9/18/2008 4:45,AKDT,837,A:[91]
USGS,15955000,9/18/2008 5:00,AKDT,837,A:[91]
USGS,15955000,9/18/2008 5:15,AKDT,837,A:[91]
USGS,15955000,9/18/2008 5:30,AKDT,827,A:[91]
USGS,15955000,9/18/2008 5:45,AKDT,827,A:[91]
USGS,15955000,9/18/2008 6:00,AKDT,827,A:[91]
USGS,15955000,9/18/2008 6:15,AKDT,827,A:[91]
USGS,15955000,9/18/2008 6:30,AKDT,827,A:[91]
USGS,15955000,9/18/2008 6:45,AKDT,827,A:[91]
USGS,15955000,9/18/2008 7:00,AKDT,818,A:[91]
USGS,15955000,9/18/2008 7:15,AKDT,818,A:[91]
USGS,15955000,9/18/2008 7:30,AKDT,818,A:[91]
USGS,15955000,9/18/2008 7:45,AKDT,818,A:[91]
USGS,15955000,9/18/2008 8:00,AKDT,818,A:[91]
USGS,15955000,9/18/2008 8:15,AKDT,818,A:[91]
USGS,15955000,9/18/2008 8:30,AKDT,808,A:[91]
USGS,15955000,9/18/2008 8:45,AKDT,808,A:[91]
USGS,15955000,9/18/2008 9:00,AKDT,808,A:[91]
USGS,15955000,9/18/2008 9:15,AKDT,808,A:[91]
USGS,15955000,9/18/2008 9:30,AKDT,808,A:[91]
USGS,15955000,9/18/2008 9:45,AKDT,808,A:[91]
USGS,15955000,9/18/2008 10:00,AKDT,808,A:[91]
USGS,15955000,9/18/2008 10:15,AKDT,808,A:[91]
USGS,15955000,9/18/2008 10:30,AKDT,818,A:[91]
USGS,15955000,9/18/2008 10:45,AKDT,808,A:[91]
USGS,15955000,9/18/2008 11:00,AKDT,808,A:[91]
USGS,15955000,9/18/2008 11:15,AKDT,818,A:[91]
USGS,15955000,9/18/2008 11:30,AKDT,808,A:[91]
USGS,15955000,9/18/2008 11:45,AKDT,808,A:[91]
USGS,15955000,9/18/2008 12:00,AKDT,808,A:[91]
USGS,15955000,9/18/2008 12:15,AKDT,808,A:[91]
USGS,15955000,9/18/2008 12:30,AKDT,808,A:[91]
USGS,15955000,9/18/2008 12:45,AKDT,808,A:[91]
USGS,15955000,9/18/2008 13:00,AKDT,808,A:[91]
USGS,15955000,9/18/2008 13:15,AKDT,808,A:[91]
USGS,15955000,9/18/2008 13:30,AKDT,798,A:[91]
USGS,15955000,9/18/2008 13:45,AKDT,808,A:[91]
USGS,15955000,9/18/2008 14:00,AKDT,808,A:[91]
USGS,15955000,9/18/2008 14:15,AKDT,808,A:[91]
USGS,15955000,9/18/2008 14:30,AKDT,808,A:[91]
USGS,15955000,9/18/2008 14:45,AKDT,808,A:[91]
USGS,15955000,9/18/2008 15:00,AKDT,808,A:[91]
USGS,15955000,9/18/2008 15:15,AKDT,808,A:[91]
USGS,15955000,9/18/2008 15:30,AKDT,808,A:[91]
USGS,15955000,9/18/2008 15:45,AKDT,808,A:[91]
USGS,15955000,9/18/2008 16:00,AKDT,798,A:[91]
USGS,15955000,9/18/2008 16:15,AKDT,808,A:[91]
USGS,15955000,9/18/2008 16:30,AKDT,808,A:[91]
USGS,15955000,9/18/2008 16:45,AKDT,808,A:[91]
USGS,15955000,9/18/2008 17:00,AKDT,808,A:[91]
USGS,15955000,9/18/2008 17:15,AKDT,808,A:[91]
USGS,15955000,9/18/2008 17:30,AKDT,808,A:[91]
USGS,15955000,9/18/2008 17:45,AKDT,808,A:[91]
USGS,15955000,9/18/2008 18:00,AKDT,808,A:[91]
USGS,15955000,9/18/2008 18:15,AKDT,808,A:[91]
USGS,15955000,9/18/2008 18:30,AKDT,808,A:[91]
USGS,15955000,9/18/2008 18:45,AKDT,808,A:[91]
USGS,15955000,9/18/2008 19:00,AKDT,808,A:[91]
USGS,15955000,9/18/2008 19:15,AKDT,808,A:[91]
USGS,15955000,9/18/2008 19:30,AKDT,808,A:[91]
USGS,15955000,9/18/2008 19:45,AKDT,808,A:[91]
USGS,15955000,9/18/2008 20:00,AKDT,808,A:[91]
USGS,15955000,9/18/2008 20:15,AKDT,808,A:[91]
USGS,15955000,9/18/2008 20:30,AKDT,808,A:[91]
USGS,15955000,9/18/2008 20:45,AKDT,808,A:[91]
USGS,15955000,9/18/2008 21:00,AKDT,808,A:[91]
USGS,15955000,9/18/2008 21:15,AKDT,808,A:[91]
USGS,15955000,9/18/2008 21:30,AKDT,808,A:[91]
USGS,15955000,9/18/2008 21:45,AKDT,808,A:[91]
USGS,15955000,9/18/2008 22:00,AKDT,808,A:[91]
USGS,15955000,9/18/2008 22:15,AKDT,808,A:[91]
USGS,15955000,9/18/2008 22:30,AKDT,808,A:[91]
USGS,15955000,9/18/2008 22:45,AKDT,798,A:[91]
USGS,15955000,9/18/2008 23:00,AKDT,808,A:[91]
USGS,15955000,9/18/2008 23:15,AKDT,798,A:[91]
USGS,15955000,9/18/2008 23:30,AKDT,798,A:[91]
USGS,15955000,9/18/2008 23:45,AKDT,808,A:[91]
USGS,15955000,9/19/2008 0:00,AKDT,798,A:[91]
USGS,15955000,9/19/2008 0:15,AKDT,798,A:[91]
USGS,15955000,9/19/2008 0:30,AKDT,808,A:[91]
USGS,15955000,9/19/2008 0:45,AKDT,798,A:[91]
USGS,15955000,9/19/2008 1:00,AKDT,798,A:[91]
USGS,15955000,9/19/2008 1:15,AKDT,798,A:[91]
USGS,15955000,9/19/2008 1:30,AKDT,808,A:[91]
USGS,15955000,9/19/2008 1:45,AKDT,808,A:[91]
USGS,15955000,9/19/2008 2:00,AKDT,808,A:[91]
USGS,15955000,9/19/2008 2:15,AKDT,808,A:[91]
USGS,15955000,9/19/2008 2:30,AKDT,798,A:[91]
USGS,15955000,9/19/2008 2:45,AKDT,798,A:[91]
USGS,15955000,9/19/2008 3:00,AKDT,798,A:[91]
USGS,15955000,9/19/2008 3:15,AKDT,798,A:[91]
USGS,15955000,9/19/2008 3:30,AKDT,798,A:[91]
USGS,15955000,9/19/2008 3:45,AKDT,798,A:[91]
USGS,15955000,9/19/2008 4:00,AKDT,798,A:[91]
USGS,15955000,9/19/2008 4:15,AKDT,798,A:[91]
USGS,15955000,9/19/2008 4:30,AKDT,798,A:[91]
USGS,15955000,9/19/2008 4:45,AKDT,798,A:[91]
USGS,15955000,9/19/2008 5:00,AKDT,798,A:[91]
USGS,15955000,9/19/2008 5:15,AKDT,798,A:[91]
USGS,15955000,9/19/2008 5:30,AKDT,798,A:[91]
USGS,15955000,9/19/2008 5:45,AKDT,798,A:[91]
USGS,15955000,9/19/2008 6:00,AKDT,798,A:[91]
USGS,15955000,9/19/2008 6:15,AKDT,789,A:[91]
USGS,15955000,9/19/2008 6:30,AKDT,798,A:[91]
USGS,15955000,9/19/2008 6:45,AKDT,798,A:[91]
USGS,15955000,9/19/2008 7:00,AKDT,798,A:[91]
USGS,15955000,9/19/2008 7:15,AKDT,798,A:[91]
USGS,15955000,9/19/2008 7:30,AKDT,798,A:[91]
USGS,15955000,9/19/2008 7:45,AKDT,789,A:[91]
USGS,15955000,9/19/2008 8:00,AKDT,789,A:[91]
USGS,15955000,9/19/2008 8:15,AKDT,798,A:[91]
USGS,15955000,9/19/2008 8:30,AKDT,789,A:[91]
USGS,15955000,9/19/2008 8:45,AKDT,798,A:[91]
USGS,15955000,9/19/2008 9:00,AKDT,798,A:[91]
USGS,15955000,9/19/2008 9:15,AKDT,798,A:[91]
USGS,15955000,9/19/2008 9:30,AKDT,798,A:[91]
USGS,15955000,9/19/2008 9:45,AKDT,789,A:[91]
USGS,15955000,9/19/2008 10:00,AKDT,798,A:[91]
USGS,15955000,9/19/2008 10:15,AKDT,798,A:[91]
USGS,15955000,9/19/2008 10:30,AKDT,798,A:[91]
USGS,15955000,9/19/2008 10:45,AKDT,798,A:[91]
USGS,15955000,9/19/2008 11:00,AKDT,798,A:[91]
USGS,15955000,9/19/2008 11:15,AKDT,798,A:[91]
USGS,15955000,9/19/2008 11:30,AKDT,798,A:[91]
USGS,15955000,9/19/2008 11:45,AKDT,798,A:[91]
USGS,15955000,9/19/2008 12:00,AKDT,798,A:[91]
USGS,15955000,9/19/2008 12:15,AKDT,798,A:[91]
USGS,15955000,9/19/2008 12:30,AKDT,798,A:[91]
USGS,15955000,9/19/2008 12:45,AKDT,798,A:[91]
USGS,15955000,9/19/2008 13:00,AKDT,798,A:[91]
USGS,15955000,9/19/2008 13:15,AKDT,798,A:[91]
USGS,15955000,9/19/2008 13:30,AKDT,798,A:[91]
USGS,15955000,9/19/2008 13:45,AKDT,798,A:[91]
USGS,15955000,9/19/2008 14:00,AKDT,798,A:[91]
USGS,15955000,9/19/2008 14:15,AKDT,798,A:[91]
USGS,15955000,9/19/2008 14:30,AKDT,798,A:[91]
USGS,15955000,9/19/2008 14:45,AKDT,798,A:[91]
USGS,15955000,9/19/2008 15:00,AKDT,798,A:[91]
USGS,15955000,9/19/2008 15:15,AKDT,798,A:[91]
USGS,15955000,9/19/2008 15:30,AKDT,808,A:[91]
USGS,15955000,9/19/2008 15:45,AKDT,808,A:[91]
USGS,15955000,9/19/2008 16:00,AKDT,808,A:[91]
USGS,15955000,9/19/2008 16:15,AKDT,808,A:[91]
USGS,15955000,9/19/2008 16:30,AKDT,808,A:[91]
USGS,15955000,9/19/2008 16:45,AKDT,798,A:[91]
USGS,15955000,9/19/2008 17:00,AKDT,808,A:[91]
USGS,15955000,9/19/2008 17:15,AKDT,808,A:[91]
USGS,15955000,9/19/2008 17:30,AKDT,808,A:[91]
USGS,15955000,9/19/2008 17:45,AKDT,808,A:[91]
USGS,15955000,9/19/2008 18:00,AKDT,808,A:[91]
USGS,15955000,9/19/2008 18:15,AKDT,808,A:[91]
USGS,15955000,9/19/2008 18:30,AKDT,808,A:[91]
USGS,15955000,9/19/2008 18:45,AKDT,808,A:[91]
USGS,15955000,9/19/2008 19:00,AKDT,808,A:[91]
USGS,15955000,9/19/2008 19:15,AKDT,808,A:[91]
USGS,15955000,9/19/2008 19:30,AKDT,808,A:[91]
USGS,15955000,9/19/2008 19:45,AKDT,808,A:[91]
USGS,15955000,9/19/2008 20:00,AKDT,808,A:[91]
USGS,15955000,9/19/2008 20:15,AKDT,808,A:[91]
USGS,15955000,9/19/2008 20:30,AKDT,808,A:[91]
USGS,15955000,9/19/2008 20:45,AKDT,798,A:[91]
USGS,15955000,9/19/2008 21:00,AKDT,808,A:[91]
USGS,15955000,9/19/2008 21:15,AKDT,808,A:[91]
USGS,15955000,9/19/2008 21:30,AKDT,808,A:[91]
USGS,15955000,9/19/2008 21:45,AKDT,808,A:[91]
USGS,15955000,9/19/2008 22:00,AKDT,808,A:[91]
USGS,15955000,9/19/2008 22:15,AKDT,798,A:[91]
USGS,15955000,9/19/2008 22:30,AKDT,798,A:[91]
USGS,15955000,9/19/2008 22:45,AKDT,798,A:[91]
USGS,15955000,9/19/2008 23:00,AKDT,798,A:[91]
USGS,15955000,9/19/2008 23:15,AKDT,798,A:[91]
USGS,15955000,9/19/2008 23:30,AKDT,808,A:[91]
USGS,15955000,9/19/2008 23:45,AKDT,798,A:[91]
USGS,15955000,9/20/2008 0:00,AKDT,798,A:[91]
USGS,15955000,9/20/2008 0:15,AKDT,798,A:[91]
USGS,15955000,9/20/2008 0:30,AKDT,798,A:[91]
USGS,15955000,9/20/2008 0:45,AKDT,808,A:[91]
USGS,15955000,9/20/2008 1:00,AKDT,798,A:[91]
USGS,15955000,9/20/2008 1:15,AKDT,798,A:[91]
USGS,15955000,9/20/2008 1:30,AKDT,798,A:[91]
USGS,15955000,9/20/2008 1:45,AKDT,798,A:[91]
USGS,15955000,9/20/2008 2:00,AKDT,798,A:[91]
USGS,15955000,9/20/2008 2:15,AKDT,798,A:[91]
USGS,15955000,9/20/2008 2:30,AKDT,798,A:[91]
USGS,15955000,9/20/2008 2:45,AKDT,798,A:[91]
USGS,15955000,9/20/2008 3:00,AKDT,798,A:[91]
USGS,15955000,9/20/2008 3:15,AKDT,798,A:[91]
USGS,15955000,9/20/2008 3:30,AKDT,798,A:[91]
USGS,15955000,9/20/2008 3:45,AKDT,789,A:[91]
USGS,15955000,9/20/2008 4:00,AKDT,789,A:[91]
USGS,15955000,9/20/2008 4:15,AKDT,798,A:[91]
USGS,15955000,9/20/2008 4:30,AKDT,798,A:[91]
USGS,15955000,9/20/2008 4:45,AKDT,789,A:[91]
USGS,15955000,9/20/2008 5:00,AKDT,789,A:[91]
USGS,15955000,9/20/2008 5:15,AKDT,789,A:[91]
USGS,15955000,9/20/2008 5:30,AKDT,798,A:[91]
USGS,15955000,9/20/2008 5:45,AKDT,789,A:[91]
USGS,15955000,9/20/2008 6:00,AKDT,798,A:[91]
USGS,15955000,9/20/2008 6:15,AKDT,789,A:[91]
USGS,15955000,9/20/2008 6:30,AKDT,789,A:[91]
USGS,15955000,9/20/2008 6:45,AKDT,798,A:[91]
USGS,15955000,9/20/2008 7:00,AKDT,789,A:[91]
USGS,15955000,9/20/2008 7:15,AKDT,789,A:[91]
USGS,15955000,9/20/2008 7:30,AKDT,798,A:[91]
USGS,15955000,9/20/2008 7:45,AKDT,789,A:[91]
USGS,15955000,9/20/2008 8:00,AKDT,798,A:[91]
USGS,15955000,9/20/2008 8:15,AKDT,789,A:[91]
USGS,15955000,9/20/2008 8:30,AKDT,789,A:[91]
USGS,15955000,9/20/2008 8:45,AKDT,789,A:[91]
USGS,15955000,9/20/2008 9:00,AKDT,789,A:[91]
USGS,15955000,9/20/2008 9:15,AKDT,789,A:[91]
USGS,15955000,9/20/2008 9:30,AKDT,789,A:[91]
USGS,15955000,9/20/2008 9:45,AKDT,789,A:[91]
USGS,15955000,9/20/2008 10:00,AKDT,789,A:[91]
USGS,15955000,9/20/2008 10:15,AKDT,789,A:[91]
USGS,15955000,9/20/2008 10:30,AKDT,789,A:[91]
USGS,15955000,9/20/2008 10:45,AKDT,798,A:[91]
USGS,15955000,9/20/2008 11:00,AKDT,798,A:[91]
USGS,15955000,9/20/2008 11:15,AKDT,798,A:[91]
USGS,15955000,9/20/2008 11:30,AKDT,789,A:[91]
USGS,15955000,9/20/2008 11:45,AKDT,798,A:[91]
USGS,15955000,9/20/2008 12:00,AKDT,789,A:[91]
USGS,15955000,9/20/2008 12:15,AKDT,789,A:[91]
USGS,15955000,9/20/2008 12:30,AKDT,789,A:[91]
USGS,15955000,9/20/2008 12:45,AKDT,798,A:[91]
USGS,15955000,9/20/2008 13:00,AKDT,789,A:[91]
USGS,15955000,9/20/2008 13:15,AKDT,798,A:[91]
USGS,15955000,9/20/2008 13:30,AKDT,798,A:[91]
USGS,15955000,9/20/2008 13:45,AKDT,798,A:[91]
USGS,15955000,9/20/2008 14:00,AKDT,789,A:[91]
USGS,15955000,9/20/2008 14:15,AKDT,789,A:[91]
USGS,15955000,9/20/2008 14:30,AKDT,798,A:[91]
USGS,15955000,9/20/2008 14:45,AKDT,789,A:[91]
USGS,15955000,9/20/2008 15:00,AKDT,798,A:[91]
USGS,15955000,9/20/2008 15:15,AKDT,789,A:[91]
USGS,15955000,9/20/2008 15:30,AKDT,789,A:[91]
USGS,15955000,9/20/2008 15:45,AKDT,789,A:[91]
USGS,15955000,9/20/2008 16:00,AKDT,798,A:[91]
USGS,15955000,9/20/2008 16:15,AKDT,798,A:[91]
USGS,15955000,9/20/2008 16:30,AKDT,798,A:[91]
USGS,15955000,9/20/2008 16:45,AKDT,798,A:[91]
USGS,15955000,9/20/2008 17:00,AKDT,798,A:[91]
USGS,15955000,9/20/2008 17:15,AKDT,789,A:[91]
USGS,15955000,9/20/2008 17:30,AKDT,789,A:[91]
USGS,15955000,9/20/2008 17:45,AKDT,789,A:[91]
USGS,15955000,9/20/2008 18:00,AKDT,798,A:[91]
USGS,15955000,9/20/2008 18:15,AKDT,798,A:[91]
USGS,15955000,9/20/2008 18:30,AKDT,798,A:[91]
USGS,15955000,9/20/2008 18:45,AKDT,789,A:[91]
USGS,15955000,9/20/2008 19:00,AKDT,798,A:[91]
USGS,15955000,9/20/2008 19:15,AKDT,798,A:[91]
USGS,15955000,9/20/2008 19:30,AKDT,798,A:[91]
USGS,15955000,9/20/2008 19:45,AKDT,798,A:[91]
USGS,15955000,9/20/2008 20:00,AKDT,789,A:[91]
USGS,15955000,9/20/2008 20:15,AKDT,798,A:[91]
USGS,15955000,9/20/2008 20:30,AKDT,798,A:[91]
USGS,15955000,9/20/2008 20:45,AKDT,789,A:[91]
USGS,15955000,9/20/2008 21:00,AKDT,798,A:[91]
USGS,15955000,9/20/2008 21:15,AKDT,798,A:[91]
USGS,15955000,9/20/2008 21:30,AKDT,798,A:[91]
USGS,15955000,9/20/2008 21:45,AKDT,798,A:[91]
USGS,15955000,9/20/2008 22:00,AKDT,789,A:[91]
USGS,15955000,9/20/2008 22:15,AKDT,798,A:[91]
USGS,15955000,9/20/2008 22:30,AKDT,798,A:[91]
USGS,15955000,9/20/2008 22:45,AKDT,798,A:[91]
USGS,15955000,9/20/2008 23:00,AKDT,798,A:[91]
USGS,15955000,9/20/2008 23:15,AKDT,798,A:[91]
USGS,15955000,9/20/2008 23:30,AKDT,798,A:[91]
USGS,15955000,9/20/2008 23:45,AKDT,798,A:[91]
USGS,15955000,9/21/2008 0:00,AKDT,798,A:[91]
USGS,15955000,9/21/2008 0:15,AKDT,798,A:[91]
USGS,15955000,9/21/2008 0:30,AKDT,798,A:[91]
USGS,15955000,9/21/2008 0:45,AKDT,798,A:[91]
USGS,15955000,9/21/2008 1:00,AKDT,798,A:[91]
USGS,15955000,9/21/2008 1:15,AKDT,798,A:[91]
USGS,15955000,9/21/2008 1:30,AKDT,798,A:[91]
USGS,15955000,9/21/2008 1:45,AKDT,798,A:[91]
USGS,15955000,9/21/2008 2:00,AKDT,798,A:[91]
USGS,15955000,9/21/2008 2:15,AKDT,798,A:[91]
USGS,15955000,9/21/2008 2:30,AKDT,798,A:[91]
USGS,15955000,9/21/2008 2:45,AKDT,798,A:[91]
USGS,15955000,9/21/2008 3:00,AKDT,798,A:[91]
USGS,15955000,9/21/2008 3:15,AKDT,798,A:[91]
USGS,15955000,9/21/2008 3:30,AKDT,798,A:[91]
USGS,15955000,9/21/2008 3:45,AKDT,798,A:[91]
USGS,15955000,9/21/2008 4:00,AKDT,798,A:[91]
USGS,15955000,9/21/2008 4:15,AKDT,798,A:[91]
USGS,15955000,9/21/2008 4:30,AKDT,789,A:[91]
USGS,15955000,9/21/2008 4:45,AKDT,798,A:[91]
USGS,15955000,9/21/2008 5:00,AKDT,798,A:[91]
USGS,15955000,9/21/2008 5:15,AKDT,798,A:[91]
USGS,15955000,9/21/2008 5:30,AKDT,798,A:[91]
USGS,15955000,9/21/2008 5:45,AKDT,798,A:[91]
USGS,15955000,9/21/2008 6:00,AKDT,798,A:[91]
USGS,15955000,9/21/2008 6:15,AKDT,789,A:[91]
USGS,15955000,9/21/2008 6:30,AKDT,789,A:[91]
USGS,15955000,9/21/2008 6:45,AKDT,789,A:[91]
USGS,15955000,9/21/2008 7:00,AKDT,789,A:[91]
USGS,15955000,9/21/2008 7:15,AKDT,789,A:[91]
USGS,15955000,9/21/2008 7:30,AKDT,789,A:[91]
USGS,15955000,9/21/2008 7:45,AKDT,789,A:[91]
USGS,15955000,9/21/2008 8:00,AKDT,789,A:[91]
USGS,15955000,9/21/2008 8:15,AKDT,789,A:[91]
USGS,15955000,9/21/2008 8:30,AKDT,789,A:[91]
USGS,15955000,9/21/2008 8:45,AKDT,789,A:[91]
USGS,15955000,9/21/2008 9:00,AKDT,789,A:[91]
USGS,15955000,9/21/2008 9:15,AKDT,789,A:[91]
USGS,15955000,9/21/2008 9:30,AKDT,779,A:[91]
USGS,15955000,9/21/2008 9:45,AKDT,789,A:[91]
USGS,15955000,9/21/2008 10:00,AKDT,789,A:[91]
USGS,15955000,9/21/2008 10:15,AKDT,789,A:[91]
USGS,15955000,9/21/2008 10:30,AKDT,789,A:[91]
USGS,15955000,9/21/2008 10:45,AKDT,789,A:[91]
USGS,15955000,9/21/2008 11:00,AKDT,789,A:[91]
USGS,15955000,9/21/2008 11:15,AKDT,789,A:[91]
USGS,15955000,9/21/2008 11:30,AKDT,789,A:[91]
USGS,15955000,9/21/2008 11:45,AKDT,789,A:[91]
USGS,15955000,9/21/2008 12:00,AKDT,789,A:[91]
USGS,15955000,9/21/2008 12:15,AKDT,798,A:[91]
USGS,15955000,9/21/2008 12:30,AKDT,789,A:[91]
USGS,15955000,9/21/2008 12:45,AKDT,789,A:[91]
USGS,15955000,9/21/2008 13:00,AKDT,798,A:[91]
USGS,15955000,9/21/2008 13:15,AKDT,789,A:[91]
USGS,15955000,9/21/2008 13:30,AKDT,798,A:[91]
USGS,15955000,9/21/2008 13:45,AKDT,789,A:[91]
USGS,15955000,9/21/2008 14:00,AKDT,789,A:[91]
USGS,15955000,9/21/2008 14:15,AKDT,798,A:[91]
USGS,15955000,9/21/2008 14:30,AKDT,789,A:[91]
USGS,15955000,9/21/2008 14:45,AKDT,798,A:[91]
USGS,15955000,9/21/2008 15:00,AKDT,798,A:[91]
USGS,15955000,9/21/2008 15:15,AKDT,798,A:[91]
USGS,15955000,9/21/2008 15:30,AKDT,798,A:[91]
USGS,15955000,9/21/2008 15:45,AKDT,789,A:[91]
USGS,15955000,9/21/2008 16:00,AKDT,789,A:[91]
USGS,15955000,9/21/2008 16:15,AKDT,789,A:[91]
USGS,15955000,9/21/2008 16:30,AKDT,798,A:[91]
USGS,15955000,9/21/2008 16:45,AKDT,798,A:[91]
USGS,15955000,9/21/2008 17:00,AKDT,798,A:[91]
USGS,15955000,9/21/2008 17:15,AKDT,789,A:[91]
USGS,15955000,9/21/2008 17:30,AKDT,798,A:[91]
USGS,15955000,9/21/2008 17:45,AKDT,789,A:[91]
USGS,15955000,9/21/2008 18:00,AKDT,789,A:[91]
USGS,15955000,9/21/2008 18:15,AKDT,789,A:[91]
USGS,15955000,9/21/2008 18:30,AKDT,798,A:[91]
USGS,15955000,9/21/2008 18:45,AKDT,789,A:[91]
USGS,15955000,9/21/2008 19:00,AKDT,789,A:[91]
USGS,15955000,9/21/2008 19:15,AKDT,798,A:[91]
USGS,15955000,9/21/2008 19:30,AKDT,798,A:[91]
USGS,15955000,9/21/2008 19:45,AKDT,798,A:[91]
USGS,15955000,9/21/2008 20:00,AKDT,798,A:[91]
USGS,15955000,9/21/2008 20:15,AKDT,798,A:[91]
USGS,15955000,9/21/2008 20:30,AKDT,798,A:[91]
USGS,15955000,9/21/2008 20:45,AKDT,808,A:[91]
USGS,15955000,9/21/2008 21:00,AKDT,798,A:[91]
USGS,15955000,9/21/2008 21:15,AKDT,808,A:[91]
USGS,15955000,9/21/2008 21:30,AKDT,808,A:[91]
USGS,15955000,9/21/2008 21:45,AKDT,808,A:[91]
USGS,15955000,9/21/2008 22:00,AKDT,808,A:[91]
USGS,15955000,9/21/2008 22:15,AKDT,808,A:[91]
USGS,15955000,9/21/2008 22:30,AKDT,808,A:[91]
USGS,15955000,9/21/2008 22:45,AKDT,808,A:[91]
USGS,15955000,9/21/2008 23:00,AKDT,808,A:[91]
USGS,15955000,9/21/2008 23:15,AKDT,808,A:[91]
USGS,15955000,9/21/2008 23:30,AKDT,808,A:[91]
USGS,15955000,9/21/2008 23:45,AKDT,818,A:[91]
USGS,15955000,9/22/2008 0:00,AKDT,818,A:[91]
USGS,15955000,9/22/2008 0:15,AKDT,818,A:[91]
USGS,15955000,9/22/2008 0:30,AKDT,818,A:[91]
USGS,15955000,9/22/2008 0:45,AKDT,818,A:[91]
USGS,15955000,9/22/2008 1:00,AKDT,818,A:[91]
USGS,15955000,9/22/2008 1:15,AKDT,818,A:[91]
USGS,15955000,9/22/2008 1:30,AKDT,818,A:[91]
USGS,15955000,9/22/2008 1:45,AKDT,808,A:[91]
USGS,15955000,9/22/2008 2:00,AKDT,818,A:[91]
USGS,15955000,9/22/2008 2:15,AKDT,818,A:[91]
USGS,15955000,9/22/2008 2:30,AKDT,818,A:[91]
USGS,15955000,9/22/2008 2:45,AKDT,818,A:[91]
USGS,15955000,9/22/2008 3:00,AKDT,818,A:[91]
USGS,15955000,9/22/2008 3:15,AKDT,827,A:[91]
USGS,15955000,9/22/2008 3:30,AKDT,827,A:[91]
USGS,15955000,9/22/2008 3:45,AKDT,827,A:[91]
USGS,15955000,9/22/2008 4:00,AKDT,827,A:[91]
USGS,15955000,9/22/2008 4:15,AKDT,827,A:[91]
USGS,15955000,9/22/2008 4:30,AKDT,827,A:[91]
USGS,15955000,9/22/2008 4:45,AKDT,827,A:[91]
USGS,15955000,9/22/2008 5:00,AKDT,827,A:[91]
USGS,15955000,9/22/2008 5:15,AKDT,827,A:[91]
USGS,15955000,9/22/2008 5:30,AKDT,827,A:[91]
USGS,15955000,9/22/2008 5:45,AKDT,827,A:[91]
USGS,15955000,9/22/2008 6:00,AKDT,827,A:[91]
USGS,15955000,9/22/2008 6:15,AKDT,827,A:[91]
USGS,15955000,9/22/2008 6:30,AKDT,827,A:[91]
USGS,15955000,9/22/2008 6:45,AKDT,827,A:[91]
USGS,15955000,9/22/2008 7:00,AKDT,827,A:[91]
USGS,15955000,9/22/2008 7:15,AKDT,827,A:[91]
USGS,15955000,9/22/2008 7:30,AKDT,827,A:[91]
USGS,15955000,9/22/2008 7:45,AKDT,827,A:[91]
USGS,15955000,9/22/2008 8:00,AKDT,827,A:[91]
USGS,15955000,9/22/2008 8:15,AKDT,827,A:[91]
USGS,15955000,9/22/2008 8:30,AKDT,837,A:[91]
USGS,15955000,9/22/2008 8:45,AKDT,837,A:[91]
USGS,15955000,9/22/2008 9:00,AKDT,837,A:[91]
USGS,15955000,9/22/2008 9:15,AKDT,837,A:[91]
USGS,15955000,9/22/2008 9:30,AKDT,837,A:[91]
USGS,15955000,9/22/2008 9:45,AKDT,837,A:[91]
USGS,15955000,9/22/2008 10:00,AKDT,837,A:[91]
USGS,15955000,9/22/2008 10:15,AKDT,837,A:[91]
USGS,15955000,9/22/2008 10:30,AKDT,847,A:[91]
USGS,15955000,9/22/2008 10:45,AKDT,847,A:[91]
USGS,15955000,9/22/2008 11:00,AKDT,847,A:[91]
USGS,15955000,9/22/2008 11:15,AKDT,847,A:[91]
USGS,15955000,9/22/2008 11:30,AKDT,857,A:[91]
USGS,15955000,9/22/2008 11:45,AKDT,857,A:[91]
USGS,15955000,9/22/2008 12:00,AKDT,857,A:[91]
USGS,15955000,9/22/2008 12:15,AKDT,857,A:[91]
